"Cleanup ID",Zone,State,Country,GPS,"Cleanup Type",Environment,"Cleanup Date","Group Name",Adults,Children,People,Pounds,"Distance mi","Area mi","# of bags","Grocery bags (plastic)","Other bags (plastic)","Beverage bottles (glass)","Beverage bottles (plastic)","Beverage cans","Beverage sachets/pouches","Bottle caps (metal)","Bottle caps (plastic)","Cigarette butts","Cups, Plates (foam)","Cups, Plates (paper)","Cups, Plates (plastic)","Food containers (foam)","Food containers (plastic)","Food wrappers (candy, chips, etc.)","Lids (plastic)","Straws/stirrers (plastic)","Utensils (plastic)","Lines, nets, traps, ropes, etc.","Foam dock pieces","Appliances (refrigerators, washers, etc.)","Construction materials",Tires,"6-Pack holders","Foam packaging","Other plastic bottles (oil, bleach, etc.)","Strapping bands",Balloons,Clothing,E-cigarettes,"Electronic waste (phones, batteries)","Footwear (shoes/slippers)","Paper bags","Tobacco products (lighters, cigar tips, wrap)",Toys,"Other plastic waste","Other waste (metal, paper, etc.)",Condoms,"Cotton bud sticks (swabs)",Diapers,"Gloves & masks (PPE)",Syringes,"Tampons & applicators","Plastic/foam pieces","Fishing buoys, pots & traps","Fishing net & pieces","Fishing line (1 yard/meter = 1 piece)","Rope (1 yard/meter = 1 piece)","Fishing gear (Clean Swell)","Other plastic/foam packaging","Tobacco packaging/wrap","Other packaging (Clean Swell)","Cigar tips","Cigarette lighters",Fireworks,"Other trash (Clean Swell)","Other tobacco (packaging, lighter, etc.)","Personal hygiene (Clean Swell)","Foam pieces","Glass pieces","Plastic pieces","Total Items Collected"
62508,"San Luis Obispo County, CA, USA","California, USA","United States","35.140457397213, -120.64471059704",land,,2019-02-11,"Central Coast New Tech High School",2,,2,9,2,0,1,,3,5,,5,,,15,54,,2,2,,,28,2,1,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,2,,,1,,,,,,9,11,48,192
65225,"San Luis Obispo County, CA, USA","California, USA","United States","35.41372, -120.87402",land,,2019-02-17,,1,,1,3.96,0.1288,0,,1,,,1,,,,4,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,9,24
65227,"San Luis Obispo County, CA, USA","California, USA","United States","35.41988, -120.8772",land,,2019-02-17,,1,,1,0.12,0.0596,0,,,,,,,,,,1,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,14
65286,"San Luis Obispo County, CA, USA","California, USA","United States","35.42046, -120.87755",land,,2019-02-19,,1,,1,0.91,0.0137,0,,1,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,35,39
67669,"San Luis Obispo County, CA, USA","California, USA","United States","35.123009682346, -120.63359402323",land,,2019-03-14,"Keep By the Sea",6,36,42,31.5,0.25,0,,6,2,5,4,7,,6,8,60,,2,15,,2,78,4,2,4,,,,7,3,,,,,,,,,,5,,10,,,,,,,,,,,1,,,,,,,,,,,,,14,5,23,273
67670,"San Luis Obispo County, CA, USA","California, USA","United States","35.123009682346, -120.63359402323",land,,2019-03-12,"Keep By the Sea",3,16,19,10,0.25,0,,4,,1,,,,3,1,37,,1,,,,12,,3,2,,,,1,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,3,26,97
67671,"San Luis Obispo County, CA, USA","California, USA","United States","35.123009682346, -120.63359402323",land,,2019-03-12,"Keep By the Sea",3,17,20,5.5,0.25,0,,1,,,2,,,,7,59,,4,,,,23,5,3,1,,,,2,,,,,,,,,,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,2,,21,133
67672,"San Luis Obispo County, CA, USA","California, USA","United States","35.123009682346, -120.63359402323",land,,2019-03-07,"Keep By the Sea",4,18,22,10,0.25,0,,2,,2,1,2,,5,8,35,,,1,5,4,37,,7,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,1,3,25,141
67673,"San Luis Obispo County, CA, USA","California, USA","United States","35.123009682346, -120.63359402323",land,,2019-02-26,"Keep By the Sea",6,34,40,8,0.25,0,,2,,,1,4,,10,9,91,,6,,2,1,20,2,5,2,,,,12,,,,,,,,,,,6,,1,,,,,,,,,,1,2,,2,,,1,,,1,,,,,3,,33,217
67674,"San Luis Obispo County, CA, USA","California, USA","United States","35.123009682346, -120.63359402323",land,,2019-03-06,"Keep By the Sea",6,46,52,18,0.25,0,,14,,2,1,1,,5,19,36,,4,2,,25,36,9,8,,,,,4,,,,,,,,,,,7,,7,,,,,,,,,,,2,10,,,,,,,,,,,,1,4,37,234
67675,"San Luis Obispo County, CA, USA","California, USA","United States","35.123009682346, -120.63359402323",land,,2019-02-26,"Keep By the Sea",6,32,38,52,0.25,0,,1,,7,10,15,,13,11,88,,,,1,12,41,9,6,,,,,4,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,152,372
