"...1","id","title","date","group_name","people","total_weight","area_cleaned","cleanup_duration","location","lat","long","total_items","plastic","glass","metal","cloth","mixed","paper_wood","dumping","eating.drinking","fishing","personal.hygiene","recreation","smoking","various","construction","clothing_fabric","miscellaneous","paper_wood_products","tires","six_pack_holders","bags_plastic","bags_paper","beverage_containers","bottle_caps","bottles","cans","container_closures","foodware","straws_stirrers","takeout_food_containers_plastic","takeout_food_containers_paper","utensils","wrappers","buoys_pots_traps_floats","fishing_gear","fishing_lines","fishing_net_and_rope","diapers","personal_care_products","ppe","syringes","tampons_applicators","balloons","fireworks","shotgun_wads_shells","packaging_and_other_smoking","cigar_tips","cigarette_butts","e_cigarettes","lighter","glass_fragments","metal_fragments","packaging","plastic_fragments","source","adults","children","distance_cleaned","number_of_bags","site_length","total_weight_kg"
686,230872,NA,2022-05-01,"Nate",1,2.35,0,NA,NA,35.13075,-120.63887,25,12,0,1,0,9,0,1,9,1,1,0,2,8,1,0,5,0,NA,0,0,0,1,0,0,1,3,3,1,1,0,0,2,0,1,0,0,NA,0,1,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,0,2,1,"tides",1,0,0.3751,NA,NA,NA
687,230956,NA,2022-05-03,"Greek Week- Snowboarding",8,5.387,0,NA,NA,35.175649997073,-120.71449688779,57,31,3,13,10,0,0,0,25,0,0,10,4,18,0,10,0,0,NA,0,1,0,0,14,3,7,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,0,0,18,"tides",8,0,0.15920559455136,NA,NA,NA
688,231038,NA,2022-05-04,"none",1,5.3,0,NA,NA,35.136404382077,-120.6411618483,42,35,1,1,2,2,1,0,27,0,1,9,1,4,0,3,6,0,NA,0,5,0,3,4,4,0,0,1,3,1,0,0,6,0,0,0,0,NA,0,1,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,0,0,4,"tides",1,0,0.02228458505886,NA,NA,NA
689,231109,NA,2022-05-06,"none",1,3.62,0,NA,NA,35.13767844425,-120.64225226308,85,82,0,0,1,2,0,0,35,0,2,3,9,36,0,1,2,0,NA,0,3,0,1,3,2,0,0,5,1,0,0,0,20,0,0,0,0,NA,0,1,NA,NA,NA,NA,0,1,NA,NA,NA,0,0,0,4,32,"tides",1,0,1.1212463897923,NA,NA,NA
690,231168,NA,2022-05-07,"none",1,10.678,0,NA,NA,35.142596919454,-120.63500339749,91,67,1,6,1,6,10,0,48,1,1,2,5,34,0,1,5,0,NA,2,4,1,2,5,5,5,0,10,0,1,0,0,13,0,1,0,0,NA,0,1,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,0,4,26,"tides",1,0,0,NA,NA,NA
691,231302,NA,2022-05-08,"SOLVE",1,3.5,0,NA,NA,35.37086,-120.86473,73,56,2,6,0,6,0,0,41,0,4,2,12,11,0,0,3,0,NA,0,0,0,0,5,7,4,3,5,1,2,0,0,17,0,0,0,0,NA,0,4,NA,NA,NA,NA,0,1,NA,NA,NA,0,0,0,0,10,"tides",1,0,0.8961,NA,NA,NA
692,231770,NA,2022-05-17,"SOLVE",1,2.92,0,NA,NA,35.36963,-120.86448,56,44,1,1,0,7,0,0,31,1,5,2,7,7,0,0,2,0,NA,0,1,0,0,8,2,0,3,2,2,0,0,1,15,0,1,0,0,NA,1,4,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,0,1,6,"tides",1,0,0.0035,NA,NA,NA
693,233371,NA,2022-05-31,"SOLVE",1,2.01,0,NA,NA,35.37168,-120.86048,68,56,0,8,0,4,0,0,29,2,0,0,29,8,0,0,1,0,NA,0,1,0,3,4,0,8,0,0,6,0,0,1,6,0,2,0,0,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,0,1,6,"tides",1,0,0.0512,NA,NA,NA
694,233260,NA,2022-06-06,"ECOSLO & County Parks",14,282,0,NA,NA,35.176145423968,-120.71938185213,859,436,152,205,0,9,28,6,712,0,5,0,105,2,4,0,1,0,NA,1,27,0,0,99,227,138,29,32,18,84,0,4,82,0,0,0,0,NA,1,0,NA,NA,NA,NA,0,6,NA,NA,NA,0,0,0,2,0,"tides",14,0,2,6,NA,NA
695,233378,NA,2022-06-08,"SOLVE",1,1.22,0,NA,NA,35.37212,-120.86096,20,16,0,1,0,1,0,1,13,0,0,0,4,0,1,0,0,0,NA,0,1,0,0,1,1,1,2,1,0,0,0,1,7,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,0,0,0,"tides",1,0,0,NA,NA,NA
696,235228,NA,2022-07-05,"ECOSLO",8,50,0,NA,NA,35.448832040424,-120.90613659142,739,612,10,69,0,0,10,0,439,0,0,1,209,52,0,0,0,0,NA,0,16,0,0,57,41,41,38,25,43,8,0,13,195,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,1,NA,NA,NA,0,0,0,0,52,"tides",8,0,2,3,NA,NA
697,235229,NA,2022-07-05,"ECOSLO",9,0,0,NA,NA,35.175777100449,-120.71921019075,782,443,106,180,5,17,4,0,481,2,12,11,169,80,0,11,4,0,NA,0,13,0,0,93,130,114,27,5,12,25,0,12,77,0,2,0,0,NA,7,3,NA,NA,NA,NA,0,6,NA,NA,NA,0,0,0,25,51,"tides",9,0,1,12,NA,NA
698,235320,NA,2022-07-09,"Morales Family",1,2,0,NA,NA,35.431239547445,-120.88504840902,55,29,0,2,2,22,0,0,13,0,0,12,1,29,0,2,24,0,NA,0,2,0,0,1,0,1,0,1,1,0,0,0,7,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,0,1,6,"tides",1,0,0,NA,NA,NA
699,236655,NA,2022-08-01,"ECOSLO",13,177,0,NA,NA,35.175829718197,-120.71930675028,782,496,76,146,15,31,11,0,480,9,11,30,168,77,0,30,2,0,NA,0,8,4,0,55,159,109,7,8,5,21,0,7,104,0,9,0,0,NA,6,0,NA,NA,NA,NA,0,3,NA,NA,NA,0,0,0,14,61,"tides",13,0,1,4,NA,NA
700,237442,NA,2022-08-14,"none",2,18.539,0,NA,NA,34.96492911,-120.65018896,51,44,0,1,1,4,1,0,16,2,1,1,0,31,0,1,1,0,NA,0,1,0,0,0,2,1,0,2,0,0,0,0,10,0,2,0,0,NA,0,1,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,0,0,30,"tides",2,0,0,NA,NA,NA
701,238710,NA,2022-09-05,"none",2,5.69,0,NA,NA,35.081329070996,-120.62995305296,109,106,0,3,0,0,0,0,105,0,0,0,0,4,0,0,0,0,NA,0,0,0,1,2,101,3,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,0,0,2,"tides",2,0,0.074637720774961,NA,NA,NA
702,238921,NA,2022-09-07,"Oracle - Global RE&F",1,1.6,0,NA,NA,35.13712,-120.64182,58,49,0,4,0,4,0,0,35,0,3,1,9,9,0,0,1,0,NA,0,2,0,1,8,0,3,1,1,1,4,0,1,14,0,0,0,0,NA,0,3,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,0,1,8,"tides",1,0,0.2842,NA,NA,NA
703,242384,NA,2022-09-17,"none",3,7.273,0,NA,NA,34.472186077448,-120.22858725292,32,18,0,0,11,3,0,1,14,0,0,11,0,6,1,11,2,0,NA,0,6,0,0,1,1,0,0,4,0,0,0,0,3,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,0,3,0,"tides",3,0,0.08202787336761,NA,NA,NA
704,242551,NA,2022-09-17,"piggly wigglies",4,18,0,NA,NA,34.471219506867,-120.22804737929,145,24,6,12,2,96,2,5,39,0,0,2,0,96,5,2,91,0,NA,0,5,0,3,5,13,9,3,2,1,0,0,0,1,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,0,1,4,"tides",4,0,0.1,NA,NA,NA
705,242584,NA,2022-09-17,"Thandi",2,1,0,NA,NA,34.471563276214,-120.22798311854,26,17,0,2,1,6,0,1,14,0,0,1,5,5,1,1,5,0,NA,0,0,0,10,1,0,1,0,1,1,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,0,0,0,"tides",2,0,0.3,NA,NA,NA
706,242616,NA,2022-09-17,"dunn school",1,3.045,0,NA,NA,34.471582613951,-120.227941647,66,52,2,7,1,1,2,0,41,0,0,2,20,2,0,1,2,0,NA,0,19,0,1,10,5,2,1,3,0,2,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,0,0,0,"tides",1,0,0,NA,NA,NA
707,242641,NA,2022-09-17,"Dunn School",1,2.569,0,NA,NA,34.471549366349,-120.22809686894,52,43,1,2,0,5,0,0,27,0,1,2,8,13,0,0,5,0,NA,0,8,0,0,0,5,2,1,2,1,4,0,0,5,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,0,4,5,"tides",1,0,0,NA,NA,NA
708,242948,NA,2022-09-17,"none",1,15.43,0,NA,NA,34.471523361313,-120.22807792772,32,23,1,1,0,2,3,0,23,2,0,0,2,3,0,0,0,0,NA,0,6,2,0,1,1,0,2,1,1,1,0,2,8,0,2,0,0,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,0,2,1,"tides",1,0,0.048887642038221,NA,NA,NA
709,242982,NA,2022-09-17,"none",4,5.561,0,NA,NA,34.470925030858,-120.2284656502,79,57,8,8,0,2,3,0,69,0,0,0,6,3,0,0,2,0,NA,2,13,0,15,7,10,7,1,3,5,2,0,2,3,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,0,1,0,"tides",4,0,0.31151803468499,NA,NA,NA
710,243261,NA,2022-09-17,"explore ecology El Capitan Beach",46,22,0,NA,NA,34.458343698675,-120.02440329652,507,375,5,53,4,52,6,2,215,24,4,19,40,191,2,10,22,0,NA,0,5,6,1,52,15,24,12,22,10,1,0,2,78,0,24,0,0,NA,0,3,NA,NA,NA,NA,0,4,NA,NA,NA,0,0,0,13,161,"tides",46,0,3,NA,NA,NA
711,249182,NA,2022-09-17,"Explore Ecology-Gaviota State Beach",31,86,0,NA,NA,34.470997793259,-120.22768032926,594,486,14,38,0,13,27,10,389,2,1,2,81,93,10,0,0,0,NA,0,64,2,0,57,47,22,16,40,16,26,0,2,115,0,2,0,0,NA,0,0,NA,NA,NA,NA,0,9,NA,NA,NA,0,0,0,22,69,"tides",31,0,1,NA,NA,NA
712,249184,NA,2022-09-17,"Explore Ecology-Guadalupe Dunes",66,111,0,NA,NA,34.967671012061,-120.64991965987,198,150,8,13,0,17,5,0,83,9,8,3,28,62,0,0,0,0,NA,0,1,2,0,20,21,1,5,14,3,0,0,4,22,0,9,0,0,NA,0,8,NA,NA,NA,NA,0,11,NA,NA,NA,0,0,0,7,50,"tides",66,0,1,NA,NA,NA
713,249194,NA,2022-09-17,"Explore Ecology-Refugio State Beach",38,33,0,NA,NA,34.462874228483,-120.07059722024,951,842,8,49,0,15,22,12,429,2,1,2,127,363,12,0,0,0,NA,0,38,7,0,71,30,30,15,32,39,36,0,10,136,0,2,0,0,NA,0,0,NA,NA,NA,NA,0,19,NA,NA,NA,0,0,0,16,347,"tides",38,0,2,NA,NA,NA
714,242312,NA,2022-09-17,"Keep Pismo Clean",6,1.247,0,NA,NA,35.145895910509,-120.64148894024,11,8,1,2,0,0,0,0,7,0,0,1,2,1,0,0,1,0,NA,0,1,0,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,0,0,1,"tides",6,0,0,NA,NA,NA
715,242348,NA,2022-09-17,"morrooooBums",1,290.905,0,NA,NA,35.379036250557,-120.86281590175,60,45,1,0,1,10,3,3,10,4,0,6,21,16,1,1,10,0,NA,0,1,0,0,1,1,0,0,3,0,0,0,0,4,0,4,0,0,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,0,2,11,"tides",1,0,0,NA,NA,NA
716,242506,NA,2022-09-17,"none",3,2.896,0,NA,NA,35.123020768023,-120.63564484232,61,43,0,7,2,9,0,0,31,0,4,2,14,10,0,2,5,0,NA,0,4,0,2,11,0,0,0,1,0,0,0,0,13,0,0,0,0,NA,0,3,NA,NA,NA,NA,0,1,NA,NA,NA,0,0,0,1,4,"tides",3,0,0,NA,NA,NA
717,242611,NA,2022-09-17,"IEM",1,2.981,0,NA,NA,35.179424327831,-120.73651059542,12,10,0,1,0,1,0,1,7,0,0,0,3,1,1,0,0,0,NA,0,1,0,0,1,1,0,0,0,0,0,0,0,4,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,0,0,1,"tides",1,0,0,NA,NA,NA
718,242681,NA,2022-09-17,"cathy",2,6.279,0,NA,NA,35.138909351113,-120.64312387269,115,79,1,3,1,29,0,0,10,0,0,1,57,45,0,1,29,0,NA,0,0,0,0,5,1,0,2,0,0,1,0,0,3,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,0,0,16,"tides",2,0,0,NA,NA,NA
719,242742,NA,2022-09-17,"Michelle & Addy",2,8,0,NA,NA,35.179504887167,-120.7363007487,407,289,2,3,0,111,0,2,69,0,1,0,27,306,1,0,109,0,NA,0,4,0,3,10,8,0,2,3,9,0,0,1,37,0,0,0,0,NA,0,1,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,0,7,184,"tides",2,0,1.8,NA,NA,NA
720,242867,NA,2022-09-17,"Cal Poly Surfrider - Mari & Emi",2,39.512,0,NA,NA,35.122994913725,-120.63561136211,212,144,8,13,3,44,0,0,74,3,1,8,10,116,0,3,44,0,NA,0,4,0,4,21,11,3,0,2,2,0,0,2,25,0,3,0,0,NA,1,0,NA,NA,NA,NA,0,1,NA,NA,NA,0,0,0,0,76,"tides",2,0,0.062509356285374,NA,NA,NA
721,242941,NA,2022-09-17,"CP Surfrider",9,1044.035,0,NA,NA,35.12302056587,-120.63561390755,396,95,0,4,0,296,1,293,61,1,0,1,2,38,291,0,5,0,NA,0,7,1,2,6,2,4,0,6,0,1,0,1,32,0,1,0,0,NA,0,0,NA,NA,NA,NA,0,1,NA,NA,NA,0,0,0,14,21,"tides",9,0,0.0034302266043448,NA,NA,NA
722,243247,NA,2022-09-17,"Cal Poly Surfrider- Whale Spotters",3,7.334,0,NA,NA,35.122988984596,-120.63563156766,73,59,0,10,1,3,0,2,39,0,0,4,11,17,2,1,2,0,NA,0,2,0,4,10,1,3,0,7,2,0,0,1,9,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,0,0,16,"tides",3,0,1.8977006261481,NA,NA,NA
723,243319,NA,2022-09-17,"EcoSlo",3,24,0,NA,NA,35.448949740182,-120.90622606341,496,450,1,27,0,13,2,4,122,1,1,5,336,24,4,2,6,0,NA,0,12,1,7,24,3,13,3,5,16,2,0,1,38,0,1,0,0,NA,0,1,NA,NA,NA,NA,0,2,NA,NA,NA,0,0,0,2,17,"tides",3,0,0,NA,NA,NA
724,243362,NA,2022-09-17,"The Little Mermaids",2,1.543,0,NA,NA,35.123450252561,-120.63566072384,16,10,0,0,0,5,1,0,6,0,0,1,1,8,0,0,6,0,NA,0,2,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,1,NA,NA,NA,0,0,0,3,0,"tides",2,0,0,NA,NA,NA
725,243363,NA,2022-09-17,"Grandmas Little Angels",7,36.84,0,NA,NA,35.123449626182,-120.63567032703,70,61,0,1,1,7,0,0,21,5,0,2,8,34,0,1,3,0,NA,0,2,0,0,4,0,1,0,3,6,0,0,0,5,0,5,0,0,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,0,2,30,"tides",7,0,0.0057892847655418,NA,NA,NA
726,243371,NA,2022-09-17,"cal poly surf rider / guru’s men",4,0.178,0,NA,NA,35.123477877935,-120.63570932619,22,20,0,1,0,0,0,0,3,0,1,0,8,9,0,0,0,0,NA,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,NA,1,0,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,0,0,9,"tides",4,0,0.70540296349119,NA,NA,NA
727,243378,NA,2022-09-17,"Cal Poly Surfrider- Sons Of Abraham",4,3.388,0,NA,NA,35.123436190221,-120.63570538547,28,15,3,3,3,4,0,0,14,0,0,3,1,10,0,3,4,0,NA,0,1,0,0,1,3,3,0,2,1,0,0,0,3,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,1,NA,NA,NA,0,0,0,4,2,"tides",4,0,0.24063927075418,NA,NA,NA
728,243392,NA,2022-09-17,"Cal Poly Surfrider/Dillon Mari Assata",3,11.11,0,NA,NA,35.123506053384,-120.63574964192,273,149,0,6,1,117,0,2,69,2,2,7,36,155,2,1,117,0,NA,0,6,0,2,12,3,5,0,2,7,0,0,1,31,0,2,0,0,NA,0,2,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,0,0,43,"tides",3,0,2,NA,NA,NA
729,243426,NA,2022-09-17,"Troop 489 - Land/Beach",4,350.344,0,NA,NA,35.10651719,-120.62737854,246,166,3,2,0,75,0,7,66,46,0,8,18,101,7,0,28,0,NA,0,8,0,2,4,6,1,0,0,2,1,0,0,42,0,46,0,0,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,0,6,73,"tides",4,0,0.12464801073265,NA,NA,NA
730,243634,NA,2022-09-17,"BSA Troop 489",4,268.781,0,NA,NA,35.105997467551,-120.6270418219,271,165,9,13,2,79,3,1,78,36,3,5,58,90,1,2,41,0,NA,0,2,2,5,10,15,8,0,14,1,1,0,0,20,0,36,0,0,NA,2,1,NA,NA,NA,NA,0,4,NA,NA,NA,0,0,0,1,50,"tides",4,0,0.11809382592708,NA,NA,NA
731,243909,NA,2022-09-17,"ecoslo",1,0.466,0,NA,NA,35.449101123992,-120.90610767726,26,24,0,0,0,0,0,0,12,0,0,0,10,2,0,0,0,0,NA,0,0,0,0,2,0,0,2,0,3,0,0,0,7,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,0,0,2,"tides",1,0,0.028516541242038,NA,NA,NA
732,267758,NA,2022-09-17,"slo",1,0.774,0,NA,NA,35.449022292193,-120.90617372666,18,16,0,2,0,0,0,0,10,0,0,1,2,5,0,0,0,0,NA,0,5,0,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,0,0,5,"tides",1,0,0,NA,NA,NA
733,267987,NA,2022-09-17,"none",2,1.904,0,NA,NA,35.135857787654,-120.64077952579,70,66,1,0,1,0,1,0,14,0,0,2,18,35,0,1,1,0,NA,0,1,0,0,8,1,0,1,1,3,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,0,10,25,"tides",2,0,0,NA,NA,NA
734,268011,NA,2022-09-17,"Abe’s Angels",4,0.095,0,NA,NA,35.123445536043,-120.63567604881,41,37,0,1,0,3,0,0,5,3,0,0,1,32,0,0,0,0,NA,0,1,0,0,2,0,1,0,0,0,0,0,0,1,0,3,0,0,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,0,0,32,"tides",4,0,0.22048975975804,NA,NA,NA
735,247100,NA,2022-09-27,"none",1,0.181,0,NA,NA,35.448895413208,-120.90614972868,6,6,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,NA,0,1,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,0,0,1,"tides",1,0,0,NA,NA,NA
736,249130,NA,2022-10-19,"Oracle RE&F",1,0.521,0,NA,NA,35.13591441,-120.640726,30,29,0,0,0,1,0,0,17,0,1,0,8,4,0,0,0,0,NA,0,1,0,0,2,1,0,0,0,2,1,0,0,10,0,0,0,0,NA,0,1,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,0,1,3,"tides",1,0,0.1317121701847,NA,NA,NA
737,249207,NA,2022-10-21,"Super Six",9,10,0,NA,NA,35.371111397039,-120.86469163034,337,296,2,24,1,14,0,5,136,9,0,1,104,82,5,1,0,0,NA,0,7,0,40,27,9,4,0,0,3,5,0,6,38,0,9,0,0,NA,0,0,NA,NA,NA,NA,0,4,NA,NA,NA,0,0,0,12,67,"tides",9,0,0.5,NA,NA,NA
738,250494,NA,2022-10-29,"Oracle RE&F GEC",1,0.527,0,NA,NA,35.17873122,-120.7358557,32,29,0,1,0,0,2,0,23,0,0,0,0,9,0,0,0,0,NA,0,1,0,1,3,0,1,0,6,5,1,0,1,4,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,0,2,7,"tides",1,0,0.13620779884275,NA,NA,NA
739,251422,NA,2022-11-10,"none",1,3.254,0,NA,NA,34.463917395355,-120.06901794407,13,8,0,3,0,2,0,0,5,0,0,6,0,2,0,1,6,0,NA,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,0,1,0,"tides",1,0,0.021455050390298,NA,NA,NA
740,251423,NA,2022-11-10,"none",1,2.257,0,NA,NA,34.46391404236,-120.06898737577,10,6,0,3,0,1,0,0,5,0,0,4,0,1,0,1,3,0,NA,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,0,0,1,"tides",1,0,0,NA,NA,NA
741,251424,NA,2022-11-10,"none",1,10.794,0,NA,NA,34.463941685542,-120.06896465269,34,33,0,0,0,1,0,0,7,0,0,21,0,6,0,1,19,0,NA,0,0,0,0,4,1,0,0,0,0,0,0,1,1,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,0,0,6,"tides",1,0,0,NA,NA,NA
742,251699,NA,2022-11-12,"none",1,7.095,0,NA,NA,34.463933294017,-120.06895601503,3,1,0,1,0,1,0,0,2,1,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,0,0,0,"tides",1,0,2,NA,NA,NA
743,251700,NA,2022-11-12,"none",1,1.8,0,NA,NA,34.463569903124,-120.07012249864,7,6,0,0,0,1,0,0,2,0,0,3,0,2,0,0,4,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,0,0,1,"tides",1,0,2,NA,NA,NA
744,251754,NA,2022-11-13,"none",1,2.5,0,NA,NA,34.463895397129,-120.06896415231,17,7,0,0,0,10,0,0,4,0,0,3,0,10,0,0,12,0,NA,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,0,0,0,"tides",1,0,2,NA,NA,NA
745,252547,NA,2022-11-23,"a",2,5.746,0,NA,NA,35.138207016518,-120.64318498221,104,67,1,1,0,33,0,0,30,0,1,0,38,33,0,0,32,0,NA,0,1,0,5,3,2,0,2,1,3,0,0,2,13,0,0,0,0,NA,0,1,NA,NA,NA,NA,0,2,NA,NA,NA,0,0,0,0,1,"tides",2,0,0.48956819230579,NA,NA,NA
746,252619,NA,2022-11-25,"none",1,7.823,0,NA,NA,34.463960180416,-120.06907711786,7,6,0,0,0,1,0,0,3,1,0,1,0,2,0,0,1,0,NA,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,0,0,2,"tides",1,0,0,NA,NA,NA
747,252620,NA,2022-11-25,"none",1,1.9,0,NA,NA,34.463901682396,-120.06898665232,22,20,0,0,2,0,0,0,7,0,0,3,5,7,0,2,1,0,NA,0,1,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,0,0,7,"tides",1,0,1,NA,NA,NA
748,252711,NA,2022-11-26,"none",1,0.4,0,NA,NA,34.463986852967,-120.06903069357,7,6,0,1,0,0,0,0,4,0,0,0,1,2,0,0,0,0,NA,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,0,0,2,"tides",1,0,1,NA,NA,NA
749,252781,NA,2022-11-27,"none",1,0.7,0,NA,NA,34.463898604899,-120.06901718155,6,6,0,0,0,0,0,0,1,0,0,1,0,4,0,0,1,0,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,0,0,4,"tides",1,0,2,NA,NA,NA
750,252817,NA,2022-11-28,"none",1,7.7,0,NA,NA,34.463929787258,-120.06899105291,8,7,0,0,0,1,0,0,3,1,0,1,0,3,0,0,1,0,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,0,0,3,"tides",1,0,1,NA,NA,NA
751,252878,NA,2022-11-29,"none",1,0.355,0,NA,NA,34.463889431434,-120.0689979333,5,3,0,0,0,2,0,0,3,0,0,0,0,2,0,0,2,0,NA,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,0,0,0,"tides",1,0,1,NA,NA,NA
752,252983,NA,2022-11-30,"none",1,0.281,0,NA,NA,34.463915898954,-120.06903686422,5,4,0,0,0,1,0,0,1,0,0,1,0,3,0,0,1,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,0,0,2,"tides",1,0,1,NA,NA,NA
753,253426,NA,2022-12-01,"none",1,7.8,0,NA,NA,34.46396740275,-120.06905794558,7,5,0,0,0,2,0,0,3,1,0,1,0,2,0,1,0,0,NA,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,1,0,0,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,0,0,1,"tides",1,0,1,NA,NA,NA
754,253428,NA,2022-12-04,"none",1,1.330064,0,NA,NA,34.463896298231,-120.0690044488,65,62,0,0,0,1,0,0,21,0,0,0,1,41,0,0,1,0,NA,0,1,0,0,13,0,0,2,0,1,2,0,0,4,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,0,0,40,"tides",1,0,1,NA,NA,NA
755,253429,NA,2022-12-04,"none",1,9.3166,0,NA,NA,34.463931769433,-120.06899609806,65,60,0,0,0,3,0,0,22,1,0,0,0,40,0,0,2,0,NA,0,4,0,0,15,3,0,2,0,0,1,0,0,0,0,1,0,0,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,0,0,37,"tides",1,0,1,NA,NA,NA
756,253433,NA,2022-12-04,"none",1,42.830133,0,NA,NA,34.463866707416,-120.06902047482,221,204,0,0,0,15,0,3,58,3,5,28,5,117,3,6,11,0,NA,0,3,0,1,28,10,0,2,14,4,4,0,0,1,0,3,0,0,NA,2,3,NA,NA,NA,NA,0,5,NA,NA,NA,0,0,0,0,110,"tides",1,0,1,NA,NA,NA
